MODL,REPL,NRET,MTHD,THRC,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
26taxa,22,100000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,22,100000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,10,astral-bp,0.4,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,23,10,astral-bp,0.5,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,23,10,astral-bp,0.6,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,23,10,astral-bp,0.7,26,23,3,20,0,0.869565,0.000000,0.434783
26taxa,23,10,astral-bp,0.8,26,23,3,20,0,0.869565,0.000000,0.434783
26taxa,23,10,astral-bp,0.9,26,23,1,22,0,0.956522,0.000000,0.478261
26taxa,23,50,astral-bp,0.4,26,23,14,9,0,0.391304,0.000000,0.195652
26taxa,23,50,astral-bp,0.5,26,23,14,9,0,0.391304,0.000000,0.195652
26taxa,23,50,astral-bp,0.6,26,23,13,10,0,0.434783,0.000000,0.217391
26taxa,23,50,astral-bp,0.7,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,23,50,astral-bp,0.8,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,23,50,astral-bp,0.9,26,23,6,17,0,0.739130,0.000000,0.369565
26taxa,23,100,astral-bp,0.4,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,23,100,astral-bp,0.5,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,23,100,astral-bp,0.6,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,23,100,astral-bp,0.7,26,23,11,12,0,0.521739,0.000000,0.260870
26taxa,23,100,astral-bp,0.8,26,23,10,13,0,0.565217,0.000000,0.282609
26taxa,23,100,astral-bp,0.9,26,23,9,14,0,0.608696,0.000000,0.304348
26taxa,23,500,astral-bp,0.4,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,23,500,astral-bp,0.5,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,23,500,astral-bp,0.6,26,23,20,5,2,0.217391,0.086957,0.152174
26taxa,23,500,astral-bp,0.7,26,23,18,6,1,0.260870,0.043478,0.152174
26taxa,23,500,astral-bp,0.8,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,23,500,astral-bp,0.9,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,23,1000,astral-bp,0.4,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,23,1000,astral-bp,0.5,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,23,1000,astral-bp,0.6,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,23,1000,astral-bp,0.7,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,23,1000,astral-bp,0.8,26,23,19,4,0,0.173913,0.000000,0.086957
26taxa,23,1000,astral-bp,0.9,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,23,5000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,5000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,5000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,5000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,5000,astral-bp,0.8,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,23,5000,astral-bp,0.9,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,23,10000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,10000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,10000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,10000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,10000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,10000,astral-bp,0.9,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,23,50000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,50000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,50000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,50000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,50000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,50000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,100000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,100000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,100000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,100000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,100000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,23,100000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10,astral-bp,0.4,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,24,10,astral-bp,0.5,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,24,10,astral-bp,0.6,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,24,10,astral-bp,0.7,26,23,1,22,0,0.956522,0.000000,0.478261
26taxa,24,10,astral-bp,0.8,26,23,1,22,0,0.956522,0.000000,0.478261
26taxa,24,10,astral-bp,0.9,26,23,1,22,0,0.956522,0.000000,0.478261
26taxa,24,50,astral-bp,0.4,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,24,50,astral-bp,0.5,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,24,50,astral-bp,0.6,26,23,15,8,0,0.347826,0.000000,0.173913
26taxa,24,50,astral-bp,0.7,26,23,10,13,0,0.565217,0.000000,0.282609
26taxa,24,50,astral-bp,0.8,26,23,10,13,0,0.565217,0.000000,0.282609
26taxa,24,50,astral-bp,0.9,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,24,100,astral-bp,0.4,26,23,22,6,5,0.260870,0.217391,0.239130
26taxa,24,100,astral-bp,0.5,26,23,21,6,4,0.260870,0.173913,0.217391
26taxa,24,100,astral-bp,0.6,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,24,100,astral-bp,0.7,26,23,12,11,0,0.478261,0.000000,0.239130
26taxa,24,100,astral-bp,0.8,26,23,11,12,0,0.521739,0.000000,0.260870
26taxa,24,100,astral-bp,0.9,26,23,10,13,0,0.565217,0.000000,0.282609
26taxa,24,500,astral-bp,0.4,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,24,500,astral-bp,0.5,26,23,22,3,2,0.130435,0.086957,0.108696
26taxa,24,500,astral-bp,0.6,26,23,21,4,2,0.173913,0.086957,0.130435
26taxa,24,500,astral-bp,0.7,26,23,18,5,0,0.217391,0.000000,0.108696
26taxa,24,500,astral-bp,0.8,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,24,500,astral-bp,0.9,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,24,1000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,1000,astral-bp,0.9,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,24,5000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,5000,astral-bp,0.8,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,24,5000,astral-bp,0.9,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,24,10000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,10000,astral-bp,0.7,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,24,10000,astral-bp,0.8,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,24,10000,astral-bp,0.9,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,24,50000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,50000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,24,100000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10,astral-bp,0.4,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,10,astral-bp,0.5,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,10,astral-bp,0.6,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,25,10,astral-bp,0.7,26,23,2,21,0,0.913043,0.000000,0.456522
26taxa,25,10,astral-bp,0.8,26,23,2,21,0,0.913043,0.000000,0.456522
26taxa,25,10,astral-bp,0.9,26,23,1,22,0,0.956522,0.000000,0.478261
26taxa,25,50,astral-bp,0.4,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,50,astral-bp,0.5,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,50,astral-bp,0.6,26,23,14,12,3,0.521739,0.130435,0.326087
26taxa,25,50,astral-bp,0.7,26,23,9,14,0,0.608696,0.000000,0.304348
26taxa,25,50,astral-bp,0.8,26,23,9,14,0,0.608696,0.000000,0.304348
26taxa,25,50,astral-bp,0.9,26,23,8,15,0,0.652174,0.000000,0.326087
26taxa,25,100,astral-bp,0.4,26,23,17,10,4,0.434783,0.173913,0.304348
26taxa,25,100,astral-bp,0.5,26,23,16,10,3,0.434783,0.130435,0.282609
26taxa,25,100,astral-bp,0.6,26,23,15,11,3,0.478261,0.130435,0.304348
26taxa,25,100,astral-bp,0.7,26,23,12,11,0,0.478261,0.000000,0.239130
26taxa,25,100,astral-bp,0.8,26,23,11,12,0,0.521739,0.000000,0.260870
26taxa,25,100,astral-bp,0.9,26,23,10,13,0,0.565217,0.000000,0.282609
26taxa,25,500,astral-bp,0.4,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,25,500,astral-bp,0.5,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,25,500,astral-bp,0.6,26,23,20,4,1,0.173913,0.043478,0.108696
26taxa,25,500,astral-bp,0.7,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,25,500,astral-bp,0.8,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,25,500,astral-bp,0.9,26,23,14,9,0,0.391304,0.000000,0.195652
26taxa,25,1000,astral-bp,0.4,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,25,1000,astral-bp,0.5,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,25,1000,astral-bp,0.6,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,25,1000,astral-bp,0.7,26,23,20,3,0,0.130435,0.000000,0.065217
26taxa,25,1000,astral-bp,0.8,26,23,19,4,0,0.173913,0.000000,0.086957
26taxa,25,1000,astral-bp,0.9,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,25,5000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,5000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,5000,astral-bp,0.6,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,25,5000,astral-bp,0.7,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,25,5000,astral-bp,0.8,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,25,5000,astral-bp,0.9,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,25,10000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,10000,astral-bp,0.9,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,25,50000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,50000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,0.4,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,0.5,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,0.6,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,0.7,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,0.8,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,25,100000,astral-bp,0.9,26,23,23,0,0,0.000000,0.000000,0.000000
Palaeognathae,1,10,astral-bp,0.4,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,10,astral-bp,0.5,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,10,astral-bp,0.6,13,10,7,4,1,0.400000,0.100000,0.250000
Palaeognathae,1,10,astral-bp,0.7,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,1,10,astral-bp,0.8,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,1,10,astral-bp,0.9,13,10,1,9,0,0.900000,0.000000,0.450000
Palaeognathae,1,50,astral-bp,0.4,13,10,10,3,3,0.300000,0.300000,0.300000
