MODL,REPL,NRET,MTHD,NLEA,NINT_TRUE,NINT_ESTI,FN,FP,FNR,FPR,RF
26taxa,15,100,dollo-strict,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,15,100,astrid-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,15,100,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,15,100,mdc-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,15,100,mdc-bp-ur,26,23,17,8,2,0.347826,0.086957,0.217391
26taxa,15,500,parsimony-strict,26,23,18,5,0,0.217391,0.000000,0.108696
26taxa,15,500,camin-sokal-strict,26,23,20,4,1,0.173913,0.043478,0.108696
26taxa,15,500,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,15,500,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,15,500,astral-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,15,500,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,15,500,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,15,1000,parsimony-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,15,1000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,1000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,15,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,1000,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,15,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,5000,camin-sokal-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,15,5000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,15,10000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,15,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,15,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,15,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,10,parsimony-strict,26,23,8,15,0,0.652174,0.000000,0.326087
26taxa,16,10,camin-sokal-strict,26,23,8,15,0,0.652174,0.000000,0.326087
26taxa,16,10,dollo-strict,26,23,8,15,0,0.652174,0.000000,0.326087
26taxa,16,10,astrid-bp,26,23,23,12,12,0.521739,0.521739,0.521739
26taxa,16,10,astral-bp,26,23,23,15,15,0.652174,0.652174,0.652174
26taxa,16,10,mdc-bp,26,23,23,14,14,0.608696,0.608696,0.608696
26taxa,16,10,mdc-bp-ur,26,23,8,15,0,0.652174,0.000000,0.326087
26taxa,16,50,parsimony-strict,26,23,13,10,0,0.434783,0.000000,0.217391
26taxa,16,50,camin-sokal-strict,26,23,13,10,0,0.434783,0.000000,0.217391
26taxa,16,50,dollo-strict,26,23,14,10,1,0.434783,0.043478,0.239130
26taxa,16,50,astrid-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,16,50,astral-bp,26,23,23,10,10,0.434783,0.434783,0.434783
26taxa,16,50,mdc-bp,26,23,23,10,10,0.434783,0.434783,0.434783
26taxa,16,50,mdc-bp-ur,26,23,15,10,2,0.434783,0.086957,0.260870
26taxa,16,100,parsimony-strict,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,16,100,camin-sokal-strict,26,23,16,8,1,0.347826,0.043478,0.195652
26taxa,16,100,dollo-strict,26,23,14,9,0,0.391304,0.000000,0.195652
26taxa,16,100,astrid-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,16,100,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,16,100,mdc-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,16,100,mdc-bp-ur,26,23,18,8,3,0.347826,0.130435,0.239130
26taxa,16,500,parsimony-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,16,500,camin-sokal-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,500,dollo-strict,26,23,19,5,1,0.217391,0.043478,0.130435
26taxa,16,500,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,500,astral-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,500,mdc-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,16,500,mdc-bp-ur,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,16,1000,parsimony-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,16,1000,camin-sokal-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,1000,dollo-strict,26,23,22,4,3,0.173913,0.130435,0.152174
26taxa,16,1000,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,1000,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,16,1000,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,1000,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,5000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,5000,dollo-strict,26,23,22,2,1,0.086957,0.043478,0.065217
26taxa,16,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,16,10000,dollo-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,16,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,16,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,16,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,16,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10,parsimony-strict,26,23,6,19,2,0.826087,0.086957,0.456522
26taxa,17,10,camin-sokal-strict,26,23,7,18,2,0.782609,0.086957,0.434783
26taxa,17,10,dollo-strict,26,23,6,19,2,0.826087,0.086957,0.456522
26taxa,17,10,astrid-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,17,10,astral-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,17,10,mdc-bp,26,23,23,18,18,0.782609,0.782609,0.782609
26taxa,17,10,mdc-bp-ur,26,23,7,19,3,0.826087,0.130435,0.478261
26taxa,17,50,parsimony-strict,26,23,13,11,1,0.478261,0.043478,0.260870
26taxa,17,50,camin-sokal-strict,26,23,16,10,3,0.434783,0.130435,0.282609
26taxa,17,50,dollo-strict,26,23,13,11,1,0.478261,0.043478,0.260870
26taxa,17,50,astrid-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,17,50,astral-bp,26,23,23,10,10,0.434783,0.434783,0.434783
26taxa,17,50,mdc-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,17,50,mdc-bp-ur,26,23,14,11,2,0.478261,0.086957,0.282609
26taxa,17,100,parsimony-strict,26,23,20,6,3,0.260870,0.130435,0.195652
26taxa,17,100,camin-sokal-strict,26,23,19,6,2,0.260870,0.086957,0.173913
26taxa,17,100,dollo-strict,26,23,17,8,2,0.347826,0.086957,0.217391
26taxa,17,100,astrid-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,17,100,astral-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,17,100,mdc-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,17,100,mdc-bp-ur,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,17,500,parsimony-strict,26,23,19,4,0,0.173913,0.000000,0.086957
26taxa,17,500,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,17,500,dollo-strict,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,17,500,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,500,astral-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,17,500,mdc-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,17,500,mdc-bp-ur,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,17,1000,parsimony-strict,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,17,1000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,17,1000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,17,1000,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,17,1000,astral-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,17,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,5000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,17,5000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,17,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,17,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,17,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,10,parsimony-strict,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,18,10,camin-sokal-strict,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,18,10,dollo-strict,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,18,10,astrid-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,18,10,astral-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,18,10,mdc-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,18,10,mdc-bp-ur,26,23,7,16,0,0.695652,0.000000,0.347826
26taxa,18,50,parsimony-strict,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,18,50,camin-sokal-strict,26,23,16,7,0,0.304348,0.000000,0.152174
26taxa,18,50,dollo-strict,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,18,50,astrid-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,18,50,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,18,50,mdc-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,18,50,mdc-bp-ur,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,18,100,parsimony-strict,26,23,17,6,0,0.260870,0.000000,0.130435
26taxa,18,100,camin-sokal-strict,26,23,19,5,1,0.217391,0.043478,0.130435
26taxa,18,100,dollo-strict,26,23,21,6,4,0.260870,0.173913,0.217391
26taxa,18,100,astrid-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,18,100,astral-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,18,100,mdc-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,18,100,mdc-bp-ur,26,23,18,6,1,0.260870,0.043478,0.152174
26taxa,18,500,parsimony-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,18,500,camin-sokal-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,500,dollo-strict,26,23,20,4,1,0.173913,0.043478,0.108696
26taxa,18,500,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,500,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,500,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,500,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,1000,parsimony-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,18,1000,camin-sokal-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,18,1000,dollo-strict,26,23,22,2,1,0.086957,0.043478,0.065217
26taxa,18,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,1000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,5000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,5000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,18,5000,dollo-strict,26,23,21,2,0,0.086957,0.000000,0.043478
26taxa,18,5000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,5000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,5000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,5000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,10000,parsimony-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,18,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,18,10000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,18,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,18,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,18,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,10,parsimony-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,19,10,camin-sokal-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,19,10,dollo-strict,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,19,10,astrid-bp,26,23,23,15,15,0.652174,0.652174,0.652174
26taxa,19,10,astral-bp,26,23,23,16,16,0.695652,0.695652,0.695652
26taxa,19,10,mdc-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,19,10,mdc-bp-ur,26,23,7,17,1,0.739130,0.043478,0.391304
26taxa,19,50,parsimony-strict,26,23,17,8,2,0.347826,0.086957,0.217391
26taxa,19,50,camin-sokal-strict,26,23,15,9,1,0.391304,0.043478,0.217391
26taxa,19,50,dollo-strict,26,23,16,9,2,0.391304,0.086957,0.239130
26taxa,19,50,astrid-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,19,50,astral-bp,26,23,23,7,7,0.304348,0.304348,0.304348
26taxa,19,50,mdc-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,19,50,mdc-bp-ur,26,23,17,9,3,0.391304,0.130435,0.260870
26taxa,19,100,parsimony-strict,26,23,22,3,2,0.130435,0.086957,0.108696
26taxa,19,100,camin-sokal-strict,26,23,20,4,1,0.173913,0.043478,0.108696
26taxa,19,100,dollo-strict,26,23,17,7,1,0.304348,0.043478,0.173913
26taxa,19,100,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,19,100,astral-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,19,100,mdc-bp,26,23,23,4,4,0.173913,0.173913,0.173913
26taxa,19,100,mdc-bp-ur,26,23,19,6,2,0.260870,0.086957,0.173913
26taxa,19,500,parsimony-strict,26,23,22,3,2,0.130435,0.086957,0.108696
26taxa,19,500,camin-sokal-strict,26,23,22,2,1,0.086957,0.043478,0.065217
26taxa,19,500,dollo-strict,26,23,22,2,1,0.086957,0.043478,0.065217
26taxa,19,500,astrid-bp,26,23,23,2,2,0.086957,0.086957,0.086957
26taxa,19,500,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,500,mdc-bp,26,23,23,5,5,0.217391,0.217391,0.217391
26taxa,19,500,mdc-bp-ur,26,23,22,5,4,0.217391,0.173913,0.195652
26taxa,19,1000,parsimony-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,19,1000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,1000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,1000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,1000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,1000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,1000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,5000,parsimony-strict,26,23,22,1,0,0.043478,0.000000,0.021739
26taxa,19,5000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,5000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,5000,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,5000,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,5000,mdc-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,5000,mdc-bp-ur,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,10000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,10000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,10000,dollo-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,10000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,10000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,10000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,10000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,50000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,50000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,50000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,50000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,50000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,50000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,50000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,100000,parsimony-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,100000,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,19,100000,dollo-strict,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,100000,astrid-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,100000,astral-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,100000,mdc-bp,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,19,100000,mdc-bp-ur,26,23,23,0,0,0.000000,0.000000,0.000000
26taxa,20,10,parsimony-strict,26,23,7,18,2,0.782609,0.086957,0.434783
26taxa,20,10,camin-sokal-strict,26,23,7,18,2,0.782609,0.086957,0.434783
26taxa,20,10,dollo-strict,26,23,7,18,2,0.782609,0.086957,0.434783
26taxa,20,10,astrid-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,20,10,astral-bp,26,23,23,17,17,0.739130,0.739130,0.739130
26taxa,20,10,mdc-bp,26,23,23,18,18,0.782609,0.782609,0.782609
26taxa,20,10,mdc-bp-ur,26,23,7,18,2,0.782609,0.086957,0.434783
26taxa,20,50,parsimony-strict,26,23,15,10,2,0.434783,0.086957,0.260870
26taxa,20,50,camin-sokal-strict,26,23,13,12,2,0.521739,0.086957,0.304348
26taxa,20,50,dollo-strict,26,23,15,10,2,0.434783,0.086957,0.260870
26taxa,20,50,astrid-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,20,50,astral-bp,26,23,23,9,9,0.391304,0.391304,0.391304
26taxa,20,50,mdc-bp,26,23,23,8,8,0.347826,0.347826,0.347826
26taxa,20,50,mdc-bp-ur,26,23,15,10,2,0.434783,0.086957,0.260870
26taxa,20,100,parsimony-strict,26,23,18,7,2,0.304348,0.086957,0.195652
26taxa,20,100,camin-sokal-strict,26,23,16,9,2,0.391304,0.086957,0.239130
26taxa,20,100,dollo-strict,26,23,18,7,2,0.304348,0.086957,0.195652
26taxa,20,100,astrid-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,20,100,astral-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,20,100,mdc-bp,26,23,23,6,6,0.260870,0.260870,0.260870
26taxa,20,100,mdc-bp-ur,26,23,18,7,2,0.304348,0.086957,0.195652
26taxa,20,500,parsimony-strict,26,23,21,3,1,0.130435,0.043478,0.086957
26taxa,20,500,camin-sokal-strict,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,20,500,dollo-strict,26,23,22,2,1,0.086957,0.043478,0.065217
26taxa,20,500,astrid-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,20,500,astral-bp,26,23,23,1,1,0.043478,0.043478,0.043478
26taxa,20,500,mdc-bp,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,20,500,mdc-bp-ur,26,23,23,3,3,0.130435,0.130435,0.130435
26taxa,20,1000,parsimony-strict,26,23,22,1,0,0.043478,0.000000,0.021739
